Chartreuse is a yellowish-green color that gets its name from a similiarly-colored type of what?,LIQUER
"On a standard Bingo card, the “Free Space” is in the column beneath what letter?",N
The Conquistadors were 16th-century New World adventurers native to what European country?,SPAIN
"During World War I,what country introduced a fleet of submarines known as “U-boats”?",GERMANY
"When “Footloose” was remade in 2011, it dropped the original’s chicken race scene, which took place on what?",TRACTORS
"Hosted by Don Francisco since 1962,the variety show “Sabado Gigante” fittingly airs on what day of the week?",SATURDAY
"On account of his yellow skin,a doctor might mistakenly “diagnose” TV’s Homer Simpson with what medical condition?",JAUNDICE
"In 2008, “Saved by the Bell” alum Mario Lopez became host of what entertainment news show?",EXTRA
"Jokingly called “Chicken Pizza” by visitors,Chichen Itza is a site of ancient Mayan ruins in what country?",MEXICO
"In preparation for hosting the 2008 Olympics, what country launched a campaign to stop public spitting?",CHINA
"Traditional Requiem Masses often include a sequence called the “Lacrimosa,” a Latin term meaning what?",TEARFUL
"In Albert Einstein’s groundbreaking formula E=mc2, the “m” stands for what?",MASS
The 2010 movie “The Social Network” tells the real-life story of the young founders of what wildly popular website?,FACEBOOK
The Lhasa apso is a dog originally bred to guard temples and monasteries in what part of the world?,TIBET
"Played by Honor Blackman,the provocatively named Pussy Galore is a character in what James Bond film?",GOLDFINGER
The word for “handcuffs” is the same as the word for “wives” in what language?,SPANISH
"Though now associated with Mexico,piatas are thought to have originated from what country’s New Year celebrations?",CHINA
"Diets that incorporate the eating habits of Greece,Spain and Italy are fittingly referred to as what?",MEDITERRANEAN
The talking dog in the 2011 TV series “Wilfred” won comparisons to the imaginary animal in what Jimmy Stewart film?,HARVEY
What airline’s official emblem features a traditional Aztec warrior known as an “Eagle Knight”?,AEROMEXICO
"Which of the following dishes is defined as “a hearty soup usually containing fish or shellfish,especially clams”?",CHOWDER
"Introduced in 1898,what brand of soap was named for the two kinds of oil that were used to produce it?",PALMOLIVE
Former pro hockey player Tim Horton lent his name to a popular fast food franchise specializing in what?,DOUGHNUTS
Real estate listings often describe a home requiring repairs as being in need of what?,TLC
"Debuting in 2008, “The Rachel Maddow Show” is a popular political talk show that airs on what network?",MSNBC
"Sometimes taking human form, the “smoke monster” is a mysterious character on what TV drama?",LOST
"What imported beer brand is available in “beugel” bottles,notable for their resealable swingtop caps?",GROLSCH
"First used to describe certain jazz fans in the ’40s,what term now refers to irony-loving youngsters?",HIPSTER
"Named for a nearby embassy,the renowned Spanish Steps are a tourist attraction not in Spain,but in what city?",ROME
What gaseous element makes up about 70 percent of the mass of the Sun?,HYDROGEN
"In 1988,midwesterners Mark Badgley and James Mischka joined forces to become famous names in what industry?",FASHION
"In the British royal family,which of the following is not the name of one of Prince Charles’s three siblings?",MARGARET
In the U.S. the federal appeals courts are divided into thirteen separate units called what?,CIRCUITS
The Salton Sea is a large salt lake located in what U.S. state?,CALIFORNIA
Someone who fixes things using makeshift items is often jokingly compared to what popular TV character?,MACGYVER
"According to Greek myth,King Midas had the power to turn everything he touched into what?",GOLD
What former president’s initials are “U” and “S”?,GRANT
"A popular breed of poultry, Cornish hen takes its name from a region of what country?",ENGLAND
"Though scientists can now simulate the process,what milk’s preparation traditionally involved churning?",BUTTERMILK
"On the classic TV series “The Brady Bunch,”what is the name of the Brady family dog?",TIGER
"In the novel “Twilight,” Edward and Bella attend Forks High School,located in what U.S. state?",WASHINGTON
"In farm lingo,the eggs laid by one hen during a single nesting period are known as what?",CLUTCH
"Like George Foreman,boxer Evander Holyfield released what type of kitchen gadget in 2007?",GRILL
"What carmaker puts an “M” in the model name of the sportier versions of its regular cars, such as its “M3” and “M5”?",BMW
“TomKitten” is a tabloid nickname for a celebrity kid with what first name?,SURI
"Though critics called him a “walking dust mop,” the 2012 Westminster Best in Show went to Malachy,a 4-year-old what?",PEKINGESE
"To make paper-mache,kids traditionally dunk newspaper strips into paste made from water and what?",FLOUR
"Sharing their name with a local river,Boston’s mass transit passes are officially called what?",CHARLIECARDS
"“Two cows,make ’em cry” is diner slang for an order of two hamburgers topped with what?",ONIONS
"Often described as the nation’s largest block party,The Calle Ocho Festival takes place annually in what U.S. city?",MIAMI
A tune or song that becomes stuck in one’s head is slangily known as a what?,EARWORM
"According to its long-running tourism slogan,”Virginia Is For” whom?",LOVERS
"Following up on the lives of Rick and Ilsa, the 1998 novel “As Time Goes By” is a controversial sequel to what film?",CASABLANCA
"Often topped with caviar or smoked salmon, a blini is a small what?",PANCAKE
"Inspired in part by a jazz legend,what did Sandra Bullock name her newly adopted baby boy in 2010?",LOUIS
"In the early ’90s, comic strip housewife Blondie Bumstead began a career as a what?",CATERER
"In 2004,Douglas Hamilton and Antonio Burr reenacted what 1804 event between their ancestors?",DUEL
"On a standard backgammon game, players move their pieces onto spaces shaped like what?",TRIANGLES
"A type of thick-crusted, rectangular pizza is named after what region in Italy?",SICILY
Shaquille O ‘Neal and Robin Williams have both played which type of supernatural being on the big screen?,GENIE
“Mendicant” is a fancy word for what type of person?,BEGGAR
"Filled with warm, slightly salty water, a neti pot is used for treating what common condition?",SINUSITUS
The Rosetta stone is a famous ancient artifact that features writing in Egyptian and what other language?,GREEK
Which of the following words is not a synonym for “brouhaha”?,DOOHICKEY
"A type of pesticide,molluscicides are designed to get rid of what slimy creatures?",SNAILS
"Explicitly taking on the iphone, in 2009 Motorola released a smartphone with which futuristic name?",DROID
"During his illustrious career, Romanian-born Bela Karolyi coached 9 Olympic champions in what sport?",GYMNASTICS
Famed Spanish shoe designer Manuel Blahnik is better known by what nickname?,MANOLO
"What rock band dedicated a 2005 to it’s lead singer’s father-in-law, director Bruce Paltrow?",COLDPLAY
"If he lived in ancient Rome, what superhero might have gone by the name “Homo Ferreus”?",IRONMAN
"Bartlett,Bosc and Comice are popular varieties of what kind of fruit?",PEAR
"After Russia, what is the largest country in the world by land area?",CANADA
A “tox screen” is a medical test commonly used to examine the components of which of the following?,BLOOD
"In roman numerals, how is the year 2011 written?",MMXI
Which of the following terms is used in chemistry and not in real estate?,REAGENT
What tech company proudly notes that its name is a reference to an ancient gourd that was used to “hold precious things”?,HULU
"The drug morphine is named after Morpheus,the Roman god of what?",DREAMS
"In the human body, the pericardium is a membrane that surrounds what organ?",HEART
The phrase “Quality is Our Recipe” is part of the logo of what fast-food chain?,KFC
"From 1948 to 1956,Americans’ growing taste for pizza sparked an increase in sales of what herb?",OREGANO
"Jodhpurs,a style of long pants worn by horseback riders,take their name from a city in what country?",INDIA
The title of the 1927 novel “Treasure of the Sierra Madre” refers to a mountain range in what country/,MEXICO
"To avoid blinking, many women unconsciously open their mouths when applying what cosmetic?",MASCARA
What color is created when blending the standard billiard ball colors seen on the eight ball and the cue ball?,GRAY
"In the name of the famous 1980s British band, what word follows “Psydelic”?",FURS
"In England, the term “Oxbridge” is used to refer collectively to the country’s two best-known what?",UNIVERSITIES
"In the U.S.,what liquor is required to be so distilled “as to be without distinctive character,aroma,taste or color”?",VODKA
"As its name implies, the Guinness World Book of Records was initially published by what kind of business?",BREWERY
"In real estate lingo, buying a house with the intention of quickly reselling it for a profit is called what?",FLIPPING
"Sported by celebrities like Billy Ray Cyrus, a “soul patch” is a type of what?",BEARD
"In the classic animated movie “The Little Mermaid,” Ariel’s best friend is a fish named what?",FLOUNDER
"To promote Breast cancer awareness,in 2010 Elizabeth Hurley helped light 39 landmarks what color?",PINK
George Orwell’s autobiographical 1938 book “Homage to Catalonia” opens with Orwell in what European city?,BARCELONA
"Popular with tweens, the RipStik is a brand of sporting equipment that resembles a what?",SKATEBOARD
The punny 1966 Time Magazine headline “Truman’s Compote” combines an author’s name and a type of what?,DESSERT
The 2011 film “The Descendants” features George Clooney as the head of an old family in what exotic location?,HAWAII
"In a tradition inspired by the Bible, a sabbatical leave is usually taken once every how many years?",SEVEN
The ruins of the ancient city of Pompeii are located in what country?,ITALY
"In 2011,TNT announced Larry Hagman would return to play J.R. Ewing in a “sequel” to what classic show?",DALLAS
"A renowned musical group, “Pershing’s Own” is the official band of what branch of the U.S. armed forces?",ARMY
"Lunulae, the crescent-shaped marks on fingernails, are named for the Latin word for what?",MOON
Octoberfest is a famous beer festival held each year in what German city?,MUNICH
"According to the title of a cable sitcom featuring Danny DeVito, “It’s Always Sunny In” what U.S. city?",PHILADELPHIA
"As suggested by the food company he created,chef Hector Boiardi specialized in what cuisine?",ITALIAN
"In Paris, the Moulin Rouge nightclub is located in what historic neighborhood?",MONTMARTE
"In physics,the point at which an object can be balanced is called its “center of” what?",GRAVITY
The infamous 1994 court case of Liebeck v. McDonald’s was fought over the temperature of what menu item?,COFFEE
What internal organ was the first to be successfully transplanted between humans?,KIDNEY
"Of the world’s seven continents,four have names that begin with what letter?",A
"According to a 1974 Barry Manilow song, who “came and gave…without taking?”",MANDY
"In the ’50s,the Swedish company Malaco debuted a line of soft,gummy candies shaped like what animals?",FISH
"In honor of the famous race held in its capital,what state’s commemorative quarter features a racecar?",INDIANA
"Best known for their hazelnut-filled Baci chocolates, Perugina is a confectionery based in what country?",ITALY
What sports “unnecessary roughness” penalty inspired the name of the USA drama “Necesay Roughness”?,FOOTBALL
Which of the following aquatic creatures is not actually a fish?,STARFISH
"Featured on a jokey apron,”Dijon Vu” is defined as “the feeling that you’ve had this” what “before”?",MUSTARD
"Because it is primarily spread through saliva,what illness is popularly known as the “kissing disease”?",MONONUCLEOSIS
What weather-related term is in the title of a nursery rhyme with a line “The old man is snoring”?,RAINY
Sixth-grader Harriet M. Welsch is the heroine of the classic children’s book “Harriet the” what?,SPY
"The “O” in Irish names like “O’Neill” and “O’Casey”comes from “ua”,an Irish word meaning what?",GRANDSON
The slang term “El Lay” phonetically spells out the abbreviation for what state’s most populated city?,CALIFORNIA
"In finance, what adjective is used to describe a person’s income after taxes have been taken out?",DISPOSABLE
A popular holiday dish that features a chicken stuffed inside a duck stuffed inside a turkey goes by what name?,TURDUCKEN
"In his 1989 book “From Beirut to Jerusalem,” Thomas Friedman recounts a journey he once took from Lebanon to where?",ISRAEL
"By definition, bariatrics is a branch of medicine concerned with the treatment of what condition?",OBESITY
What type of jewelry appropriately gets its name from the French for “long needle”?,BROOCH
"First found in the U.S. in 1999,West Nile virus is primarily transmitted by what?",MOSQUITOES
"In the 1800s,Ohio native Annie Oakley gained national fame for her remarkable skills as a what?",SHARPSHOOTER
"A skeleton’s gender can be determined by looking at the curvature on the sciatic notch,an area on what bone?",HIPBONE
"By definition,a holographic will is which of the following?",HANDWRITTEN
"In a Youtube hit, the indie band OK Go performs an elaborate dance routine using what unlikely props?",TREADMILLS
"The classic game show “Press Your Luck” features an array of greedy,animated gremlins known as what?",WHAMMIES
Payola is a type of illegal payment typically associated with what industry?,RADIO
"In the human body,a “bicuspid” can refer to a type of tooth and a type of valve located in what organ?",HEART
A group of what birds is known as “murder”?,CROWS
Hidden in the word “mosquito” is the name of the capital city of what South American country?,ECUADOR
What urban clothing brand was co-founded by hip-hop mogul Jay-Z?,FUBU
"Despite spanning nearly four million square miles, what country has had only one time zone since 1949?",CHINA
"Audiences sang the lyrics “summer fling,don’t mean a thing” at a 2010 “Sing-A-Long” re-release of what movie musical?",GREASE
What biopic’s screenplay was translated into brail at its subject’s request?,RAY
The theme song “Eye of the Tiger” is featured in the third installment of what movie franchise?,ROCKY
"In the popular drink bubble tea,the little pearls or “boba” that gather at the bottom are typically made from what?",TAPIOCA
Some of the world’s oldest paintings are France’s Lascaux cave paintings which primarily depict what?,ANIMALS
"Starring Bruce Willis, the 2010 film “RED” features CIA agents who are “Extremely Dangerous” as well as what?",RETIRED
Fashionistas often use cosmetics to achieve a common and coveted look known as “smoky” what?,EYES
"Established in 1867, the Marquess of Queensberry Rules set the modern framework for what sport?",BOXING
"According to a popular legend, what pasta’s shape is modeled after a woman’s belly button?",TORTELLINI
A 2011 New York Times obituary for the late Peter Falk discussed the actor’s 30-plus year gig as what TV character?,COLUMBO
“It is better to have 100 friends than 100 rubles” is a proverb in what country?,RUSSIA
The Tea Party movement takes its name from a famous historical event that took place in what city?,BOSTON
The five interlocking rings on the Olympic flag are representative of what?,CONTINENTS
What is the most populous city in the world’s most populous country?,SHANGHAI
"At the beginning of a game of chess,what pieces occupy the four corners of the board?",ROOKS
The aptly titled memoir “Many Unhappy Returns” was written by a former commissioner of what agency?,IRS
Which of the following is not one of the 8 vegetables in the beverage V8?,RADISH
"In a cover of the song “Proud Mary,” Tina Turner sings “And we’re rolling,rolling,rolling on the” what?",RIVER
"In pregnant women,what is the name of the thin,fluid-filled membrane that surrounds the fetus?",AMNION
"What animal appears on the national coat of arms of the African nation Cote D’ lvoire,or Ivory Coast?",ELEPHANT
Which of the following is not a synonym for “trinket”?,HOOPLA
"“Rango,” the title character in a 2011 animated movie voiced by Johnny Depp,is what kind of desert creature?",CHAMELEON
"In the Disney animated classic “Pinocchio,” what kind of animal swallows Pinocchio whole?",WHALE
What classic brand name comes from the German word for “water” and the Greek word for “oil?”,VASELINE
"Hailed as a must-have for new parents, “Sophie” is a French-made baby’s chew toy in the shape of what animal?",GIRAFFE
"Since 2008,what U.S. pro sport has held an annual outdoor game at the start of the year called the “Winter Classic”?",HOCKEY
"Commonly associated with Ireland,a brogue is a type of what?",ACCENT
The traditional Chinese game of mah-jongg is played using what kind of game pieces?,TILES
"Taken from a Greek myth about a man forced to roll a boulder uphill forever, a tough-never-ending job is called what?",SISYPHEAN
"Often “played” by car horns,the classic Mexican folk song “La Cucaracha” tells the story of a type of what?",INSECT
"On a popular kids’ TV show,Tasha,Tyrone,Pablo,Austin and Uniqua are better known as the what?",BACKYARDIGANS
"A common ailment,dyspepsia gets its name from Greek roots meaning “bad” what?",DIGESTION
"Since 2003,the Heart Truth campaign has presented a NY fashion show in which celebrities don what color dresses?",RED
"If “ASAP” is too long, text messengers can type what three- letter abbreviation to mean “immediately”?",PDQ
Legendary Scottish hero William Wallace is the subject of what 1995 Mel Gibson movie?,BRAVEHEART
"The Toyota models Camry,Corolla and Corona all get their names from Latin or Japanese words that mean what?",CROWN
"What U.S. state was denied statehood until 1896, after it agreed to ban the practice of polygamy?",UTAH
"Before starring in “Scrubs,”Sarah Chalke was dubbed “The other Becky” for her fill-in role on what TV show?",ROSEANNE
"Found mostly in Asia,the macaque is a type of what animal?",MONKEY
"In musical notation,a set of five horizontal lines and four spaces on which music is written is known as a what?",STAFF
"A popular snack food for children, string cheese is normally made from what type of cheese?",MOZZARELLA
What world religion is based on five basic requirements known as the five “pillars”?,ISLAM
"Over 17000 feet tall, Mount Kenya is the second highest mountain on what continent?",AFRICA
The dandelion gets its name from the corruption of the French phrase meaning “lion’s” what?,TOOTH
A Food & Wine magazine article titled “Cook Like a Pit Master” presents tips on preparing what kind of food?,BARBECUE
"Often called Coach K, he won a fourth NCAA men’s basketball title with what school in 2010?",DUKE
"In E.B. White’s classic children’s novel “Charlotte’s Web,” what is the name of the gluttonous rat?",TEMPLETON
"Increasingly popular in the U.S.,the Southeast Asian sport “Muay Thai” is a form of what?",KICKBOXING
"For seven seasons,TV’s “Gilmore Girls” featured a fast-talking mother and daughter who shared what name?",LORELAI
"Though a popular term now,”hipster” was actually coined in the 1940s to replace what jazzy term?",HEPCAT
"Usually considered a minor injury, what is the medical term for a common bruise?",CONTUSION
"Shot in his hometown, Ben Affleck’s 2010 film “The Town” takes place in what U.S. city?",BOSTON
"What major artery located in the upper arm,is commonly monitored to check a person’s blood pressure?",BRACHIAL
"In hiking, the marks on trees that indicate the trail are called what?",BLAZES
"What ’70s movie features the oft-quoted line, “I’m as mad as hell, and I’m not going to take this anymore”?",NETWORK
"Hawaiian for “quick,” what word describes a web page that can be edited by many people?",WIKI
"In 2010, what Fortune 500 company overtook Royal Dutch Shell to become the largest in the world?",WALMART
"Due in part to the city of Hershey,what U.S. state is the country’s leading producer of chocolate?",PENNSYLVANIA
"In 2010, a U.S. assemblyman advocated a bill to allow the “Spanish pronunciation” of what state’s name?",NEVADA
"In real estate listings,”a/g pl” stands for a swimming pool that is what?",ABOVEGROUND
What traditional M&M’s Milk Chocolate candy color was replaced by blue in 1995?,TAN
"In what country do government officials wear guayaberas,shirts marked by pleats and four front pockets,to state functions?",CUBA
What classic cartoon character has a romantic rival named Bluto?,POPEYE
The word “harvest” is derived from an Old English word that referred to what season?,AUTUMN
“It’s like rain on your wedding day” is a lyric from a 1995 Alanis Morissette hit with what title?,IRONIC
What country’s two official languages are French and Creole?,HAITI
"A well-known aphrodisiac, the Spanish fly is not a fly, but rather a species of what insect?",BEETLE
"In musical notation,a flat is denoted by a symbol resembling what lowercase letter?",B
“Publish or perish” is a rule usually said to apply to the careers of what professionals?,PROFESSORS
"In the 1992 film “My Cousin Vinny,” Joe Pesci and Marisa Tomei memorably sample what Southern dish?",GRITS
"Launched in 2010, Michelle Obama’s initiative, “Let’s Move” brings awareness to what childhood issue?",OBESITY
"What U.S. state is home to England’s historic London Bridge, which was dismantled and moved in 1968?",ARIZONA
Harvest gold and “avocado green” were trendy colors for kitchen appliances during what decade?,1970S
"In 2010,what nation began a “convictourism” program to attract foreigners descended from long-ago prisoners?",AUTRALIA
"In the original edition of “Trivial Pursuit,” what category is represented by the color yellow?",HISTORY
"A staple in Kate Middleton’s wardrobe, a fascinator is an ornate type of what fashion accessory?",HAT
"The caduceus, a staff entwined with two serpents, is the symbol for what profession?",MEDICINE
"In 2005, W. Mark Felt revealed himself to be “Deep Throat,” the long-anonymous source in what scandal?",WATERGATE
What’s the CORRECT spelling of the winning word in the first-ever Scripps National Spelling Bee in 1925?,GLADIOLUS
A move called a “jackknife” is commonly performed in what sport?,DIVING
What country’s cuisine would most likely be served in a taqueria?,MEXICO
George Bernard Shaw once humorously defined what activity as “the vertical expression of horizontal desire”?,DANCING
“The Foie Gras Wars” is a 2009 book that features what type of animal on the cover?,DUCK
Opponents of genetically modified food often refer to it by what “scary” name?,FRANKENFOOD
"In 1956, Chuck Williams opened the first WIlliams-Sonoma store in what state?",
"In “The Empire Strikes Back,” Han Solo memorably says, “Laugh it Up Fuzzball” to what character?",CHEWBACCA
The title of Stephen Covey’s 1989 self-help book claims that “Highly Effective People” have how many “habits”?,SEVEN
"Under European Law,bottles of “traditional balsamic vinegar” can only be produced in two provinces of what country?",ITALY
"In 1966, rock guitarist James Hendrix officially changed the spelling of his first name to what?",JIMI
What was the name of a Santa Fe roadside attraction that featured dozens of refrigerators stacked in a circle?,STONEFRIDGE
"Between 1100 and 1547, there were eight kings of England who had what first name?",HENRY
"In law,the time period during which a person may be sued is called the “statute of” what?",LIMITATIONS
"Premiering in 1997,what TV series was the first one-hour drama ever produced by HBO?",OZ
"In the acronym SRS, a common term for automobile airbags,the letter “R” stands for what?",RESTRAINT
“Stay Puft” is a brand of marshmallows inspired by what ’80s film?,GHOSTBUSTERS
"Often read at weddings,the Bible verse 1 Corinthians 13:4 begins “Love is patient,love is” what?",KIND
"As demonstrated in the name of the 2011 Super Bowl, how is “45” expressed in Roman numerals?",XLV
"After a much-hyped 2011 wedding,which Kardashian filed for divorce just days after marrying NBA player Kris Humphries?",KIM
"During Kabbalah study,what music star prefers to go by her Hebrew name “Esther”?",MADONNA
"Since 1935, Old Mr.Boston’s guide has been the official manual for professionals and amateurs in what field?",BARTENDING
Castanets are musical instruments traditionally played while attached to what part of the body?,THUMB
"In the 1968 movie “Funny Girl,” Barbara Streisand’s character looks into the mirror and says “Hello” what?",GORGEOUS
"Used in a variety of dishes,garam marsala is a blend of ground spices commonly used in what cuisine?",INDIAN
What season includes three consecutive months that are also popular female names?,SPRING
"For most of the 1988 movie “Working Girl,” Melanie Griffith’s character had what occupation?",SECRETARY
What naval vessel shares its name with a popular game that comes pre-installed on Windows computers?,MINESWEEPER
"Thanks to a curious Supreme Court ruling in 1922,what’s the only pro sport with an antitrust exemption?",BASEBALL
"Like the tomato, which of the following is usually considered to be a vegetable but is really a fruit?",ZUCCINI
"Often dubbed “the St.Tropez of South America,” Punta del Este is an upscale resort located where?",URUGUAY
Indianapolis lawyer Mark S. Zuckerberg says he gets about a dozen calls per day complaining about what website?,FACEBOOK
"“I’m Alright,” a 1980 hit by Kenny Loggins,is the opening theme song of what popular comedy?",CADDYSHACK
The musical duo Sugarland are chart-topping artists in what musical genre?,COUNTRY
Sipping water through a straw is a very basic example of what scientific principle at work?,SUCTION
"Now older than much of its audience,which TV network celebrated its 30th birthday on August 1,2011?",MTV
What European city is home to the famously whimsical architecture of Antonio Gaudi?,BARCELONA
"In the classic TV special, Rudolph, the Red-Nosed Reindeer befriends an elf who wants to be a what?",DENTIST
A tattoo with the message “Remember Sammy Jankis” figures prominently in what film?,MEMENTO
"Established in 1954, what Rhode Island city hosts a well-known jazz music festival every summer?",NEWPORT
"In office for 22 years,Richard M. Daley was the longest serving mayor of what U.S. city?",CHICAGO
"In Gray’s Anatomy, what bone in the human wrist is described as having a “crescentic outline”?",SEMILUNAR
Which sports position is assessed using a “passer rating” that incorporates “completion percentage” and “yards per attempt”?,QUARTERBACK
"In England, the word “lorry” refers to what type of vehicle?",TRUCK
"Launched in 1993,Miu Miu is an offshoot of what upscale fashion label?",PRADA
Oregon’s George Fox University is named in honor of the founder of what religious movement?,QUAKER
"What country is said to have cultivated the world’s first orange carrot,in honor of their king William of Orange?",HOLLAND
The war memorial for what branch of the U.S. military depicts soldiers raising a flag at Iwo Jima?,MARINES
The card game canasta shares its name with a Spanish word meaning what?,BASKET
"Considered extremely “contagious,” what term is often used by children to essentially mean “germs”?",COOTIES
"What popular cleaning brand’s varieties include “Dusters,” “Dry” and “WetJet”?",SWIFFER
"The “.tv” Internet address,often used for television-related websites,belongs to what country?",TUVALU
"Between the ages of 6 and 10,President Obama resided primarily in what country?",INDONESIA
Hidden in the word “mosquito” is the name of the capital city of what South American country?,ECUADOR
"Home to a large global banking industry, Zurich is the most populated city of what country?",SWITZERLAND
“The Adventures of Trash Gordon” is a favorite bedtime story of what “Sesame Street’ character?,OSCAR
"Timothy Q.Mouse initially frightens,but then befriends the title character of what classic Disney film?",DUMBO
What professional “title” is shared by media personalities Ruth Westheimer and Phil McGraw?,DOCTOR
"In the U.S., the Sherwin-Williams company is the largest producer of what product?",PAINT
"What supernatural film features a psychic giving a lonely widow the warning, “Molly, you in danger girl”?",GHOST
"“Runaway,” a sprawling 35-minute musical film by Kanye West,prominently features what performers?",BALLERINAS
"Since 1951,what company has sponsored the popular “Hall of Fame” series of TV movies?",HALLMARK
"Becoming popular in the U.S.,the Greek brand FAGE is a “strained” version of what dairy product?",YOGURT
"Used to describe something petty or of little value, the word “picayune” once referred to a type of Spanish what?",COIN
What nut is a primary ingredient in the chocolate-flavored spread Nutella?,HAZELNUT
Groundhogs are also commonly known as what?,WOODCHUCKS
"Fittingly, the World Potato Congress was held in the U.S. for the first time in 2006 in what U.S. state capital?",BOISE
"In two Peanuts movies in the 80s,future Black Eyed Pea Fergie voiced what blonde-haired sister of Charlie Brown?",SALLY
"For years, the “Today” Show’s Willard Scott has wished centenarians happy birthday on a segment sponsored by whom?",SMUCKERS
"On the cartoon series Scooby-Doo, Where Are You, which character usually wears an ascot?",FRED
"In Disney’s “Alice In Wonderland,” which extinct animal makes an appearance as a pipe-smoking nitwit?",DODO
"In Spanish cuisine,the dish “gambas al ajillo” is literally what main ingredient in garlic sauce?",SHRIMP
"In 1844,the independent candidate Joseph Smith,Jr. became the first what to run for president?",MORMON
"A superhero in her own right,Kara Zor-El is the biological cousin of what other superhero?",SUPERMAN
"Pointe shoes,also known as “toe shoes,” are commonly used in what style of dance?",BALLET
"On the FDA Nutrition Facts food label,the abbreviation “DV” stands for “daily” what?",VALUE
"La Petite Roche, a riverside rock formation once used for navigation, inspired the name of what state’s capital?",ARKANSAS
The popular Web show “Easy to Assemble” is appropriately set at what distinctive retail spot?,IKEA
"Because of its abundance of bright lights, what New York city landmark is called “The Great White Way”?",BROADWAY
"At the National Spelling Bee,official “pronouncers” may provide all but which of the following to the spellers?",SYNONYMS
The Labrador Retriever is a dog breed named after an Eastern region of what country?,CANADA
"A perennial dance favorite,a popular song by C&C Music Factory describes “Things That Make You Go” what?",HMMMM
The members of the European Union that collectively use the euro are often referred to collectively as the what?,EUROZONE
Erin Andrews earned the apt nickname “America’s Sideline Princess” as a reporter for what network?,ESPN
"In Greek mythology,who is the goddess of the rainbow?",IRIS
"Due to its presumed power over backsliding vegetarians,which of the following has been labeled a “Gateway Meat”?",BACON
"In Roman mythology, Vulcan was the god of what?",FIRE
"What part of a bride’s wedding dress comes in elbow,fingertip and cathedral lengths?",VEIL
"Often used to make shawls,pashmina is woven from the soft wool of what animals?",GOATS
A classic 1969 work by poet Maya Angelou is titled “I Know Why The Caged Bird” what?,SINGS
"Traditionally worn by geishas and sumo wrestlers,geta are wooden footwear from what country?",JAPAN
"In the late 1860s, Charles and Max Fleischmann created America’s first commercially produced what?",YEAST
"Due to its deep and powerful sound,what brass instrument is traditionally the only one of its kind in an orchestra?",TUBA
"Known simply as “Cojo,” TV personality Steven Cojocaru is an expert in what field?",FASHION
"Popular in India, paneer is a type of what food?",CHEESE
"Originally voiced by John Goodman, which of the five animated M&M’s “spokescandies” is a peanut M&M",YELLOW
"Although Nebraska is known as the Cornhusker State,what neighboring state annually leads the U.S. in corn production?",IOWA
"According to an old adage, one should “eat breakfast like a king, lunch like a prince, and dinner like a” what?",PAUPER
"In the U.S., a car’s “zero-to-sixty” time is a measure of the car’s what?",ACCELERATION
"In 2010, Whole Foods pulled what beverage from its shelves amid concerns over its high alcohol content?",KOMBUCHA
"Traditionally made with a base of olive oil,Castile soap is named for a region of what country?",SPAIN
"Excluding the two-part series finale,what long-running sitcom’s episode titles all started with “The One…”?",FRIENDS
"Canned by Hormel’s competitor Armour,Treet is a rival version of what branded food?",SPAM
"Often served with sushi as a palate cleanser,gari is a type of pickled what?",GINGER
"Despite having the word “fly” in their name, fireflies are actually what kind of insect?",BEETLE
"Often used in desserts, mascarpone is an Italian variety of what?",CHEESE
"In law,what is the term for a child who has been officially released from the control of his parents?",EMANCIPATED
"By definition, a non-com is an enlisted member of the U.S. armed forces who is what?",NONCOMISSIONED
"Introduced in 1963,the Easy-Bake Oven includes ingredients allowing kids to make miniature what?",CAKES
"In the well-known acronym “laser,” the “L” stands for what?",LIGHT
"Often referred to as the “good cholesterol,” HDL stands for “high- density” what?",LIPOPROTEIN
"The tabloid term “Brangelina,” which combines two names into one,is an example of what kind of word?",PORTMANTEAU
"Known as “The Happiest Place On Earth,” Disneyland is located in what California City?",ANAHEIM
"For shoppers on a budget,Designer Imposters is a brand providing knockoffs of what luxury item?",FRAGRANCE
The manipulative killer in the “Saw” series of horror movies is known by what nickname?,JIGSAW
"Now named for the last name of its inventor, what exercise system was first known as “contrology”?",PILATES
"In Greek mythology, who succeeded in killing Achilles?",PARIS
The border of a standard U.S. Social Security card is what color?,BLUE
A blanket or shawl made of colored squares sewn or crocheted together is called a what?,AFGHAN
"In the 1880s,Australians built an enormously long fence to keep what animals from attacking their sheep?",DINGOES
"The retailer Burberry is known for accenting its garments with tan,black,white and red in what trademark pattern?",PLAID
"In 2009, Scotland allowed convicted Lockerbie bomber Abdel Basset to return to what home country?",LIBYA
"In Mafia lingo,the phrase “sleeping with the fishes” refers to person who is what?",DECEASED
"Often very annoying to people dining nearby,pagophagia is the compulsive chewing of what?",ICE
"On “The Lord of the Rings: The Return of the King” soundtrack, Renee Fleming sings in what language?",SINDARIN
"In tabloid gossip,the term “new ink” refers to a star’s newly acquired what?",TATTOO
The Oregon state flag features an emblem on the front and image of what animal on the back?,BEAVER
"Published in 1798,a well-known poem by Samuel Taylor Coleridge is titled “The Rime of the Ancient” what?",MARINER
"In keeping with its maritime image,what fashion label’s logo features a J-class sailboat?",NAUTICA
What did humorist Dave Barry once call “a medium-sized rural island that is slowly but steadily consumed by sheep”?,IRELAND
